"conference_id","conference_name","conference_abbreviation","cy_id","cy_name","cy_abbreviation","cy_year","cy_location","cy_from","cy_to","cy_web","cy_state"
"1036","HiPEAC Workshop on Design for Reliability","DFR","4649","HiPEAC Workshop on Design for Reliability","DFR","2011","Heraklion, Greece","2011-01-23 00:00:00","2011-01-23 00:00:00","http://www.ece.ucy.ac.cy/labs/easoc/dfr/","archived"
"1036","HiPEAC Workshop on Design for Reliability","DFR","4650","HiPEAC Workshop on Design for Reliability","DFR","2012","Paris, France","2012-01-23 00:00:00","2012-01-25 00:00:00","www.cs.ucy.ac.cy/carch/DFR2012","archived"
"1037","IEEE International Symposium on Defect and Fault Tolerance in VLSI and Nanotechnology Systems","DFTS","4658","IEEE International Symposium on Defect and Fault Tolerance in VLSI and Nanotechnology Systems","DFTS","2015","Amherst, USA","2015-10-12 00:00:00","2015-10-14 00:00:00","http://www.dfts.org/","alive"
"1038","International conference on Design & Technology of Integrated Systems in nanoscale era ","DTIS","4674","International conference on Design & Technology of Integrated Systems in nanoscale era ","DTIS","2014","Santorini, Greece","2014-05-06 00:00:00","2014-05-08 00:00:00","http://www.dtis2014.teiath.gr/","archived"
"1039","Workshop on Design Automation for Understanding Hardware Designs","DUHDe","4675","Workshop on Design Automation for Understanding Hardware Designs","DUHDe","2013","Dresden, Germany","2014-03-28 00:00:00","2014-03-28 00:00:00","http://www.informatik.uni-bremen.de/duhde2014/","archived"
"1040","European Association for Education in Electrical and Information Engineering Council Conference","EAEEIE","4676","European Association for Education in Electrical and Information Engineering Council Conference","EAEEIE","2010","Palanga, Lithuania","2010-06-28 00:00:00","2010-06-30 00:00:00","http://www.eik.ktu.lt/EAEEIE10/","archived"
"1040","European Association for Education in Electrical and Information Engineering Council Conference","EAEEIE","4677","EAEEIE Annual Conference","EAEEIE","2008","Tallinn, Estonia","2008-06-29 00:00:00","2008-07-02 00:00:00","http://eaeeie.ttu.ee/","archived"
"1040","European Association for Education in Electrical and Information Engineering Council Conference","EAEEIE","4678","European Association for Education in Electrical and Information Engineering Council Conference","EAEEIE","2013","Chania, Greece","2013-05-30 00:00:00","2013-05-31 00:00:00","http://eaeeie.vs-net.eu/","archived"
"1040","European Association for Education in Electrical and Information Engineering Council Conference","EAEEIE","4679","European Association for Education in Electrical and Information Engineering Council Conference","EAEEIE","2009","Valencia, Spain","2009-06-22 00:00:00","2009-06-24 00:00:00","http://www.cfp.upv.es/EAEEIE09/index.html","archived"
"1041","IEEE International Conference on Engineering of Computer-Based Systems","ECBS","4680","IEEE International Conference on Engineering of Computer-Based Systems","ECBS","2010","Oxford, UK","2010-03-22 00:00:00","2010-03-26 00:00:00","http://tab.computer.org/ecbs/2010/","archived"
"1041","IEEE International Conference on Engineering of Computer-Based Systems","ECBS","4681","IEEE International Conference on Engineering of Computer-Based Systems","ECBS","2008","Belfast, Northern Ireland","2008-03-31 00:00:00","2008-04-04 00:00:00","http://www.compeng.ulster.ac.uk/events/ecbs2008/","archived"
"1041","IEEE International Conference on Engineering of Computer-Based Systems","ECBS","4682","IEEE International Conference and Workshops on the Engineering of Computer Based Systems","ECBS","2015","Brno,  Czech Republic","2015-08-27 00:00:00","2015-08-28 00:00:00","http://www.ecbs-eerc.org/","alive"
"1041","IEEE International Conference on Engineering of Computer-Based Systems","ECBS","4683"," IEEE International Conference and Workshops on the Engineering of Computer Based Systems","ECBS","2013","Austin, TX, USA","2013-04-22 00:00:00","2013-04-24 00:00:00","http://cps-vo.org/node/6093","archived"
"1041","IEEE International Conference on Engineering of Computer-Based Systems","ECBS","4684","IEEE International Conference on Engineering of Computer-Based Systems","ECBS","2012","Novi Sad, Serbia","2012-04-11 00:00:00","2012-04-13 00:00:00","http://tab.computer.org/ecbs/2012","archived"
"1041","IEEE International Conference on Engineering of Computer-Based Systems","ECBS","4685","IEEE International Conference on Engineering of Computer-Based Systems","ECBS","2009","San Francisco, USA","2009-04-13 00:00:00","2009-04-16 00:00:00","http://www.ece.usu.edu/ecbs09/","archived"
"1042","European Conference on Circuit Theory and Design","ECCTD","4686","European Conference on Circuit Theory and Design","ECCTD","2013","Dresden, Germany","2013-09-08 00:00:00","2013-09-12 00:00:00","http://www.iee.et.tu-dresden.de/ecctd2013/","archived"
"1042","European Conference on Circuit Theory and Design","ECCTD","4687","European Conference on Circuit Theory and Design","ECCTD","2008","Seville, Spain","2007-12-13 00:00:00","2007-12-13 00:00:00","http://ecctd07.imse.cnm.es/","archived"
"1042","European Conference on Circuit Theory and Design","ECCTD","4688","European Conference on Circuit Theory and Design","ECCTD","0000","Linköping, Sweden","2011-08-29 00:00:00","2011-08-31 00:00:00","http://www.ecctd2011.org/","archived"
"1042","European Conference on Circuit Theory and Design","ECCTD","4689","European Conference on Circuit Theory and Design","ECCTD","2009","Antalya, Turkey","2009-08-23 00:00:00","2009-08-28 00:00:00","http://ecctd09.dogus.edu.tr/","archived"
"1043","European Conference on Modelling and Simulation","ECMS","4690","European Conference on Modelling and Simulation","ECMS","2015","Varna, Bulgaria","2015-05-26 00:00:00","2015-05-29 00:00:00","http://www.scs-europe.net/conf/ecms2015/index.html","alive"
"1043","European Conference on Modelling and Simulation","ECMS","4691","European Conference on Modelling and Simulation","ECMS","2013","Ålesund, Norway","2013-05-27 00:00:00","2013-05-30 00:00:00","http://www.scs-europe.net/conf/ecms2013/index.html","archived"
"1043","European Conference on Modelling and Simulation","ECMS","4692","European Conference on Modelling and Simulation","ECMS","2008","Nicosia, Cyprus","2008-06-03 00:00:00","2008-06-06 00:00:00","http://www.scs-europe.net/conf/ecms2008/","archived"
"1043","European Conference on Modelling and Simulation","ECMS","4693","European Conference on Modelling and Simulation","ECMS","2011","Krakow, Poland","2011-06-07 00:00:00","2011-06-10 00:00:00","http://www.scs-europe.net/conf/ecms2011/","archived"
"1043","European Conference on Modelling and Simulation","ECMS","4694","European Conference on Modelling and Simulation","ECMS","2009","Madrid, Spain","2009-06-09 00:00:00","2009-06-12 00:00:00","http://www.scs-europe.net/conf/ecms2009/index.html","archived"
"1043","European Conference on Modelling and Simulation","ECMS","4695","IEEE on Electronics, Control, Measurement, and Signals","ECMS","2011","Liberec, ČR","2011-06-01 00:00:00","2011-06-03 00:00:00","http://ecms2011.tul.cz/","archived"
"1043","European Conference on Modelling and Simulation","ECMS","4696","European Conference on Modelling and Simulation","ECMS","2012","Koblenz, Germany","2012-05-29 00:00:00","2012-06-01 00:00:00","http://www.scs-europe.net/conf/ecms2012/","archived"
"1043","European Conference on Modelling and Simulation","ECMS","4697","European Conference on Modelling and Simulation","ECMS","2014","Brescia, Italy","2014-05-27 00:00:00","2014-05-30 00:00:00","http://www.scs-europe.net/conf/ecms2014/index.html","archived"
"1043","European Conference on Modelling and Simulation","ECMS","4698","European Conference on Modelling and Simulation","ECMS","2010","Kuala Lumpur, Malaysia","2010-06-01 00:00:00","2010-06-04 00:00:00","http://www.scs-europe.net/conf/ecms2010/index.html","archived"
"1044","Electronic Control, Measurement, Signals and their application to Mechatronics","ECMSM","4699","Electronic Control, Measurement, Signals and their application to Mechatronics","ECMSM","2015","Liberec, Czech Republic","2015-06-22 00:00:00","2015-06-24 00:00:00","http://ecmsm2015.tul.cz/","alive"
"1044","Electronic Control, Measurement, Signals and their application to Mechatronics","ECMSM","4700","Electronic Control, Measurement, Signals and their application to Mechatronics","ECMSM","2013","Toulouse, France","2013-06-24 00:00:00","2013-06-26 00:00:00","www.ecmsm2013.fr","archived"
"1045","European Dependable Computing Conference","EDCC","4701","European Dependable Computing Conference","EDCC","2008","Kaunas, Lithuania","2008-05-07 00:00:00","2008-05-09 00:00:00","http://edcc.dependability.org/","archived"
"1045","European Dependable Computing Conference","EDCC","4702","European Dependable Computing Conference","EDCC","2014","Newcastle, UK","2014-05-13 00:00:00","2014-05-16 00:00:00","http://conferences.ncl.ac.uk/edcc2014/","archived"
"1045","European Dependable Computing Conference","EDCC","4703","European Dependable Computing Conference","EDCC","2012","Sibiu, Romania","2012-05-08 00:00:00","2012-05-11 00:00:00","http://edcc.dependability.org/","archived"
"1045","European Dependable Computing Conference","EDCC","4704","European Dependable Computing Conference","EDCC","2010","Valencia, Spain","2010-04-28 00:00:00","2010-04-30 00:00:00","http://edcc.dependability.org/","archived"
"1046","International Conference ELECTRONICS","ELECTRONIC","4705","International Conference ELECTRONICS","ELECTRONIC","2015","Palanga, Lithuania","2015-06-15 00:00:00","2015-06-17 00:00:00","http://electronics.ktu.lt","alive"
"1046","International Conference ELECTRONICS","ELECTRONIC","4706","International Conference ELECTRONICS","ELECTRONIC","2014","Palanga, Lithuania","2014-06-16 00:00:00","2014-06-18 00:00:00","http://electronics.ktu.lt","archived"
"1047","Electronic System Level Synthesis Conference","ELSYN","4707","Electronic System Level Synthesis Conference","ELSYN","2012","San Francisco, CA, USA","2012-06-02 00:00:00","2012-06-03 00:00:00","http://www.ecsi.org/eslsyn","archived"
"1047","Electronic System Level Synthesis Conference","ELSYN","4708","Electronic System Level Synthesis Conference","ELSYN","2013","Austin, Texas, USA","2013-05-31 00:00:00","2013-06-01 00:00:00","http://www.ecsi.org/eslsyn","archived"
"1047","Electronic System Level Synthesis Conference","ELSYN","4709","Electronic System Level Synthesis Conference","ELSYN","2011","San Diego, CA, USA","2011-06-05 00:00:00","2011-06-06 00:00:00","www.ecsi.org/eslsyn","archived"
"1047","Electronic System Level Synthesis Conference","ELSYN","4710","Electronic System Level Synthesis Conference","ELSYN","2014","San Francisco, CA, USA","2014-06-01 00:00:00","2014-06-01 00:00:00","http://www.ecsi.org/eslsyn","archived"
"1048","European Symposium on Computer Modeling and Simulation","EMS","4711","European Symposium on Computer Modeling and Simulation","EMS","2012","Malta, Malta","2012-11-14 00:00:00","2012-11-16 00:00:00","http://ems2012.info/","archived"
"1048","European Symposium on Computer Modeling and Simulation","EMS","4712","European Symposium on Computer Modeling and Simulation","EMS","2014","Pisa, Italy","2014-10-21 00:00:00","2014-10-23 00:00:00","http://ems2014.info/","archived"
"1048","European Symposium on Computer Modeling and Simulation","EMS","4713","European Symposium on Computer Modeling and Simulation","EMS","2013","Manchester, UK","2013-11-20 00:00:00","2013-11-22 00:00:00","http://ems2013.info/","archived"
"1049","Embedded Systems Workshop","ESW","4714","Embedded Systems Workshop","ESW","2013","Temešvár, Czech Republic","2013-05-21 00:00:00","2013-05-22 00:00:00","http://esw2013.fit.cvut.cz/","archived"
"1050","Conference at Embedded Systems Week","ESWeek","4715","Conference at Embedded Systems Week","ESWeek","2014","New Delhi, India","2014-10-12 00:00:00","2014-10-17 00:00:00","http://www.esweek.org","archived"
"1050","Conference at Embedded Systems Week","ESWeek","4716","CASES Conference at Embedded Systems Week","ESWeek","2010","Scottsdale, Arizona, USA","2010-10-24 00:00:00","2010-10-29 00:00:00","http://www.esweek.org","archived"
"1050","Conference at Embedded Systems Week","ESWeek","4717","Conference at Embedded Systems Week","ESWeek","2015","Amsterdam, Netherlands","2015-10-04 00:00:00","2015-10-09 00:00:00","http://www.esweek.org","alive"
"1050","Conference at Embedded Systems Week","ESWeek","4718","Conference at Embedded Systems Week","ESWeek","2013","Montreal, Canada","2013-09-29 00:00:00","2013-10-04 00:00:00","http://www.esweek.org","archived"
"1050","Conference at Embedded Systems Week","ESWeek","4719","CASES Conference at Embedded Systems Week","ESWeek","2011","Taipei, Taiwan","2011-10-09 00:00:00","2011-10-14 00:00:00","http://www.esweek.org","archived"
"1050","Conference at Embedded Systems Week","ESWeek","4720","CASES Conference at Embedded Systems Week","ESWeek","2009","Grenoble, France","2009-10-11 00:00:00","2009-10-16 00:00:00","http://www.esweek.org","archived"
"1050","Conference at Embedded Systems Week","ESWeek","4721","Conference at Embedded Systems Week","ESWeek","2012","Tampere, Finland","2012-10-07 00:00:00","2012-10-12 00:00:00","http://www.esweek.org","archived"
"1051","IEEE International Conference on Emerging Technologies & Factory Automation","ETFA","4722","IEEE International Conference on Emerging Technologies & Factory Automation","ETFA","2014","Barcelona, Spain","2014-09-16 00:00:00","2014-09-19 00:00:00","http://www.etfa2014.org/","archived"
"1051","IEEE International Conference on Emerging Technologies & Factory Automation","ETFA","4723","IEEE International Conference on Emerging Technologies & Factory Automation","ETFA","2013","Cagliari, Italy","2013-09-10 00:00:00","2013-09-13 00:00:00","http://","archived"
"1052","IEEE Region 8  EUROCON Conference","EUROCON","4731","IEEE Region 8  EUROCON Conference","EUROCON","2011","Lisbon, Portugal","2011-04-27 00:00:00","2011-04-29 00:00:00","http://ewh.ieee.org/reg/8/cms/media/Conferences/1st_announce_eurocon2011%20v9.pdf","archived"
"1052","IEEE Region 8  EUROCON Conference","EUROCON","4732","IEEE Region 8  EUROCON Conference","EUROCON","2015","Salamanca, Spain","2015-09-08 00:00:00","2015-09-11 00:00:00","http://eurocon2015.usal.es/","alive"
"1052","IEEE Region 8  EUROCON Conference","EUROCON","4733","IEEE Region 8  EUROCON 2009 Conference","EUROCON","2009","Saint-Petersburg, Russia","2009-05-18 00:00:00","2009-05-23 00:00:00","http://ewh.ieee.org/r8/russia/nw/cem/eurocon2009/","archived"
"1052","IEEE Region 8  EUROCON Conference","EUROCON","4734","IEEE Region 8  EUROCON Conference","EUROCON","2013","Zagreb, Croatia","2013-07-01 00:00:00","2013-07-04 00:00:00","http://www.eurocon2013.org/","archived"
"1053","European Workshop on Dependable Computing","EWDC","4735","European Workshop on Dependable Computing","EWDC","2011","Pisa, Italy","2011-05-11 00:00:00","2011-05-12 00:00:00","http://ewdc2011.isti.cnr.it/index.htm","archived"
"1053","European Workshop on Dependable Computing","EWDC","4736","European Workshop on Dependable Computing","EWDC","2013","Coimbra, Portugal","2013-05-15 00:00:00","2013-05-16 00:00:00","http://ewdc2013.dei.uc.pt/ ","archived"
"1053","European Workshop on Dependable Computing","EWDC","4737","European Workshop on Dependable Computing","EWDC","2009","Toulouse, France","2009-05-14 00:00:00","2009-05-15 00:00:00","http://www.laas.fr/EWDC2009/","archived"
"1054","European Workshop on  Microelectronics Education","EWME","4744","European Workshop on  Microelectronics Education","EWME","2014","Tallinn, Estonia","2014-05-14 00:00:00","2014-05-16 00:00:00","http://ati.ttu.ee/ewme2014/","archived"
"1054","European Workshop on  Microelectronics Education","EWME","4745","European Workshop on  Microelectronics Education","EWME","2012","Grenoble, France","2012-05-09 00:00:00","2012-05-11 00:00:00","http://cmp.imag.fr/conferences/ewme2012/","archived"
"1055","Forum on specification & Design Languages","FDL","4746","Forum on specification & Design Languages","FDL","2012","Vienna, Austria","2012-09-18 00:00:00","2012-09-20 00:00:00","http://www.ecsi.org/fdl","archived"
"1055","Forum on specification & Design Languages","FDL","4747","Forum on specification & Design Languages","FDL","2010","Southampton, UK","2010-09-14 00:00:00","2010-09-16 00:00:00","http://www.ecsi.org/fdl","archived"
"1055","Forum on specification & Design Languages","FDL","4748","Forum on specification & Design Languages","FDL","2013","Paris, France","2013-09-24 00:00:00","2013-09-26 00:00:00","http://www.ecsi.org/fdl","archived"
"1055","Forum on specification & Design Languages","FDL","4749","Forum on specification & Design Languages","FDL","2011","Oldenburg, Germany","2011-09-13 00:00:00","2011-09-15 00:00:00","http://www.ecsi.org/fdl","archived"
"1055","Forum on specification & Design Languages","FDL","4750","Forum on specification & Design Languages","FDL","2014","Munich, Germany","2014-10-14 00:00:00","2014-10-16 00:00:00","http://www.ecsi.org/fdl","archived"
"1055","Forum on specification & Design Languages","FDL","4751","Forum on specification & Design Languages","FDL","2009","Sophia Antipolis, FR","2009-09-22 00:00:00","2009-09-24 00:00:00","www.ecsi.org/fdl","archived"
"1056","Federated Conference on Computer Science and Information Systems","FedCSIS","4752","Federated Conference on Computer Science and Information Systems","FedCSIS","2013","Krakow, Poland","2013-09-08 00:00:00","2013-09-11 00:00:00","http://www.fedcsis.org","archived"
"1056","Federated Conference on Computer Science and Information Systems","FedCSIS","4753","Federated Conference on Computer Science and Information Systems","FedCSIS","2014","Warsaw, Poland","2014-09-07 00:00:00","2014-09-10 00:00:00","http://www.fedcsis.org","archived"
"1057","International Symposium on Formal Methods","FM","4754","International Symposium on Formal Methods","FM","2012","Paris, France","2012-08-27 00:00:00","2012-08-31 00:00:00","http://fm2012.cnam.fr/","archived"
"1057","International Symposium on Formal Methods","FM","4755","International Symposium on Formal Methods","FM","2015","Oslo, Norway","2015-06-22 00:00:00","2015-06-26 00:00:00","http://fm2015.ifi.uio.no/","alive"
"1057","International Symposium on Formal Methods","FM","4756","International Symposium on Formal Methods","FM","2011","Limerick, Ireland","2011-06-20 00:00:00","2011-06-24 00:00:00","http://www.lero.ie/fm2011","archived"
"1057","International Symposium on Formal Methods","FM","4757","International Symposium on Formal Methods","FM","2014","Singapore, Singapore","2014-05-12 00:00:00","2014-05-16 00:00:00","http://www.comp.nus.edu.sg/~pat/FM2014/","archived"
"1057","International Symposium on Formal Methods","FM","4758","International Symposium on Formal Methods","FM","2009","Eindhoven, Netherlands","2009-11-02 00:00:00","2009-11-06 00:00:00","http://www.win.tue.nl/fm2009/","archived"
"1058","International Workshop on Formal Methods for Industrial Critical Systems","FMICS","4764","International Workshop on Formal Methods for Industrial Critical Systems","FMICS","2013","Madrid, Spain","2013-09-23 00:00:00","2013-09-24 00:00:00","http://lvl.info.ucl.ac.be/Fmics2013/Fmics2013","archived"
"1059","FPGAworld Conference","FPGAworld","4770","FPGAworld Conference","FPGAworld","2013","Stockholm, Sweden","2013-09-10 00:00:00","2013-09-12 00:00:00","http://www.fpgaworld.com ","archived"
"1059","FPGAworld Conference","FPGAworld","4771","FPGAworld Conference","FPGAworld","2014","Stockholm, Sweden","2014-09-09 00:00:00","2014-09-11 00:00:00","http://www.fpgaworld.com ","archived"
"1060","International Conference on Field Programmable Logic and Applications","FPL","4772","International Conference on Field Programmable Logic and Applications","FPL","2010","Milan, Italy","2010-08-31 00:00:00","2010-09-02 00:00:00","http://www.fpl.org","archived"
"1060","International Conference on Field Programmable Logic and Applications","FPL","4773","International Conference on Field Programmable Logic and Applications","FPL","2013","Porto, Portugal","2013-09-02 00:00:00","2013-09-04 00:00:00","http://www.fpl2013.org/","archived"
"1060","International Conference on Field Programmable Logic and Applications","FPL","4774","International Conference on Field Programmable Logic and Applications","FPL","2008","Heidelberg, Germany","2008-09-08 00:00:00","2008-09-10 00:00:00","http://fpl.org/","archived"
"1060","International Conference on Field Programmable Logic and Applications","FPL","4775","International Conference on Field Programmable Logic and Applications","FPL","2011","Chania, Crete, Greece","2011-09-05 00:00:00","2011-09-07 00:00:00","http://fpl2011.org/","archived"
"1060","International Conference on Field Programmable Logic and Applications","FPL","4776","International Conference on Field Programmable Logic and Applications","FPL","2009","Prague, CR","2009-08-31 00:00:00","2009-09-02 00:00:00","http://fpl.org/","archived"
"1060","International Conference on Field Programmable Logic and Applications","FPL","4777","International Conference on Field Programmable Logic and Applications","FPL","2014","Munich, Germany","2014-09-02 00:00:00","2014-09-04 00:00:00","http://www.fpl2014.org/","archived"
"1060","International Conference on Field Programmable Logic and Applications","FPL","4778","International Conference on Field Programmable Logic and Applications","FPL","0000","Oslo, Norway","2012-08-29 00:00:00","2012-08-31 00:00:00","http://www.fpl2012.org/","archived"
"1061","Genetic and Evolutionary Computation Conference","GECCO","4779","Genetic and Evolutionary Computation Conference","GECCO","2014","Vancouver, Canada","2014-07-12 00:00:00","2014-07-15 00:00:00","http://www.sigevo.org/gecco-2014","archived"
"1062","International Conference on High Performance and Embedded Architectures and Compilers","HiPEAC","4786","International Conference on High Performance and Embedded Architectures and Compilers","HiPEAC","2013","Berlin, Germany","2013-01-21 00:00:00","2013-01-23 00:00:00","http://www.hipeac.net/conference/","archived"
"1062","International Conference on High Performance and Embedded Architectures and Compilers","HiPEAC","4787","International Conference on High Performance and Embedded Architectures and Compilers","HiPEAC","2011","Heraklion, Crete, Greece","2011-01-24 00:00:00","2011-01-26 00:00:00","http://www.hipeac.net/conference/","archived"
"1062","International Conference on High Performance and Embedded Architectures and Compilers","HiPEAC","4788","International Conference on High Performance and Embedded Architectures and Compilers","HiPEAC","2014","Vienna, Austria","2014-01-20 00:00:00","2014-01-22 00:00:00","http://www.hipeac.net/conference/vienna","archived"
"1062","International Conference on High Performance and Embedded Architectures and Compilers","HiPEAC","4789","International Conference on High Performance and Embedded Architectures and Compilers","HiPEAC","2012","Paris, France","2012-01-23 00:00:00","2012-01-25 00:00:00","http://www.hipeac.net/conference/","archived"
"1062","International Conference on High Performance and Embedded Architectures and Compilers","HiPEAC","4790","International Conference on High Performance and Embedded Architectures and Compilers","HiPEAC","2009","Paphos, CYPRUS","2009-01-25 00:00:00","2009-01-28 00:00:00","http://www.hipeac.net/conference/","archived"
"1062","International Conference on High Performance and Embedded Architectures and Compilers","HiPEAC","4791","International Conference on High Performance and Embedded Architectures and Compilers","HiPEAC","2010","Pisa, Italy ","2010-01-25 00:00:00","2010-01-27 00:00:00","http://www.hipeac.net/conference/","archived"
"1063","High Performance Computing & Simulation Conference","HPCS","4792","High Performance Computing & Simulation Conference","HPCS","2013","Helsinki, Finland","2013-07-01 00:00:00","2013-07-05 00:00:00","http://hpcs2013.cisedu.info/","archived"
"1063","High Performance Computing & Simulation Conference","HPCS","4793","High Performance Computing & Simulation Conference","HPCS","2014","Bologna, Italy","2014-07-07 00:00:00","2014-07-11 00:00:00","http://hpcs2014.cisedu.info/","archived"
"1064","International Conference on Human System Interactions","HSI","4794","International Conference on Human System Interactions","HSI","2014","Costa da Caparica, Portugal","2014-06-16 00:00:00","2014-06-18 00:00:00","http://sites.uninova.pt/hsi2014/","archived"
"1065","International Carpathian Control Conference","ICCC","4799","International Carpathian Control Conference","ICCC","2015","Szilvásvárad, Hungary","2015-05-27 00:00:00","2015-05-30 00:00:00","http://iccc.uni-miskolc.hu/","alive"
"1065","International Carpathian Control Conference","ICCC","4800","INTERNATIONAL CARPATHIAN CONTROL CONFERENCE","ICCC","2013","Rytro, Poland","2013-05-26 00:00:00","2013-05-29 00:00:00","http://www.iccc.agh.edu.pl/","archived"
"1065","International Carpathian Control Conference","ICCC","4801","International Carpathian Control Conference","ICCC","2014","Velke Karlovice, Czech Republic","2014-05-28 00:00:00","2014-05-31 00:00:00","http://www.icc-conf.cz/conference/iccc2014/","archived"
"1065","International Carpathian Control Conference","ICCC","4802","INTERNATIONAL CARPATHIAN CONTROL CONFERENCE","ICCC","2012","Podbanské, SK","2012-05-28 00:00:00","2012-05-31 00:00:00","http://web.tuke.sk/ICCC/","archived"
"1066","International Conference on  Computer Engineering & Systems","ICCES","4809","International Conference on  Computer Engineering & Systems","ICCES","2010","Cairo, Egypt","2010-11-30 00:00:00","2010-12-02 00:00:00","http://www.iceec.org/","archived"
"1066","International Conference on  Computer Engineering & Systems","ICCES","4810","International Conference on  Computer Engineering & Systems","ICCES","2008","Cairo, Egypt","2008-11-25 00:00:00","2008-11-27 00:00:00","http://www.iceec.org/","archived"
"1066","International Conference on  Computer Engineering & Systems","ICCES","4811","International Conference on  Computer Engineering & Systems","ICCES","2011","Cairo, Egypt","2011-11-29 00:00:00","2011-11-30 00:00:00","http://www.iceec.org/","archived"
"1066","International Conference on  Computer Engineering & Systems","ICCES","4812","International Conference on  Computer Engineering & Systems","ICCES","2009","Cairo, Egypt","2009-12-15 00:00:00","2009-12-17 00:00:00","http://www.iceec.org/","archived"
"1067","NTERNATIONAL CONFERENCE OF COMPUTATIONAL METHODS IN SCIENCES AND ENGINEERING","ICCMSE","4813","NTERNATIONAL CONFERENCE OF COMPUTATIONAL METHODS IN SCIENCES AND ENGINEERING","ICCMSE","2015","Athens, Greece","2015-03-20 00:00:00","2015-03-23 00:00:00","http://www.iccmse.org/","archived"
"1068","IEEE International Conference on Electronics, Circuits, and Systems","ICECS","4814","IEEE International Conference on Electronics, Circuits, and Systems","ICECS","2010","Athens, Greece","2010-12-12 00:00:00","2010-12-15 00:00:00","http://www.icecs2010.org/","archived"
"1068","IEEE International Conference on Electronics, Circuits, and Systems","ICECS","4815","IEEE International Conference on Electronics, Circuits, and Systems","ICECS","2015","Cairo, Egypt","2015-12-05 00:00:00","2015-12-09 00:00:00","http://www.ieee-icecs2015.org/","alive"
"1068","IEEE International Conference on Electronics, Circuits, and Systems","ICECS","4816","IEEE International Conference on Electronics, Circuits, and Systems","ICECS","2008","Malta, Malta","2008-08-31 00:00:00","2008-09-03 00:00:00","http://www.icecs2008.org/","archived"
"1068","IEEE International Conference on Electronics, Circuits, and Systems","ICECS","4817","IEEE International Conference on Electronics, Circuits, and Systems","ICECS","2009","Hammamet, Tunisia","2009-12-13 00:00:00","2009-12-16 00:00:00","http://www.icecs2009.org/","archived"
"1068","IEEE International Conference on Electronics, Circuits, and Systems","ICECS","4818","IEEE International Conference on Electronics, Circuits, and Systems","ICECS","2013","Cairo, Egypt","2013-12-09 00:00:00","2013-12-12 00:00:00","http://www.ieee-icecs2013.org","archived"
"1068","IEEE International Conference on Electronics, Circuits, and Systems","ICECS","4819","IEEE International Conference on Electronics, Circuits, and Systems","ICECS","2011","Beirut, Lebanon","2011-12-11 00:00:00","2011-12-14 00:00:00","http://www.icecs2011.com","archived"
"1068","IEEE International Conference on Electronics, Circuits, and Systems","ICECS","4820","IEEE International Conference on Electronics, Circuits, and Systems","ICECS","2014","Shenzhen, China","2014-01-20 00:00:00","2014-01-21 00:00:00","http://www.icecs-conf.com/","archived"
"1068","IEEE International Conference on Electronics, Circuits, and Systems","ICECS","4821","IEEE International Conference on Electronics, Circuits, and Systems","ICECS","2012","Seville, Spain","2012-12-09 00:00:00","2012-12-12 00:00:00","http://www.ieee-icecs2012.org","archived"
"1069","International Conference on IC Design and Technology","ICICDT","4824","International Conference on IC Design and Technology","ICICDT","2010","Grenoble, France","2010-06-02 00:00:00","2010-06-04 00:00:00","http://www.icicdt.org/","archived"
"1069","International Conference on IC Design and Technology","ICICDT","4825","International Conference on IC Design and Technology","ICICDT","2013","Pavia, Italy","2013-05-29 00:00:00","2013-05-31 00:00:00","http://www.icicdt.org/","archived"
"1069","International Conference on IC Design and Technology","ICICDT","4826","International Conference on IC Design and Technology","ICICDT","2008","Grenoble, FR","2008-06-02 00:00:00","2008-06-04 00:00:00","http://www.icicdt.org/","archived"
"1069","International Conference on IC Design and Technology","ICICDT","4827","International Conference on IC Design and Technology","ICICDT","2012","Austin, TX, USA","2012-05-30 00:00:00","2012-06-01 00:00:00","http://www.icicdt.org/","archived"
"1069","International Conference on IC Design and Technology","ICICDT","4828","International Conference on IC Design and Technology","ICICDT","2009","Austin, USA, TX","2009-05-18 00:00:00","2009-05-20 00:00:00","http://www.icicdt.org/","archived"
"1069","International Conference on IC Design and Technology","ICICDT","4829","International Conference on IC Design and Technology","ICICDT","2014","Austin, Texas, USA","2014-05-28 00:00:00","2014-05-30 00:00:00","http://www.icicdt.org/","archived"
"1070","International Conference on Information and Communication Technologies","ICICT","4830","International Conference on Information and Communication Technologies","ICICT","2012","Beijing, China","2012-09-15 00:00:00","2012-09-16 00:00:00","http://www.icict.org/","archived"
"1070","International Conference on Information and Communication Technologies","ICICT","4831","International Conference on Information and Communication Technologies","ICICT","2013","New Delhi, India","2013-09-14 00:00:00","2013-09-15 00:00:00","http://www.icict.org/","archived"
"1070","International Conference on Information and Communication Technologies","ICICT","4832","International Conference on Information and Communication Technologies","ICICT","2008","Bangkok, Thailand","2008-12-24 00:00:00","2008-12-26 00:00:00","http://www.waset.org/icict08/","archived"
"1070","International Conference on Information and Communication Technologies","ICICT","4833","International Conference on Information and Communication Technologies","ICICT","2011","Xining, China","2011-08-05 00:00:00","2011-08-07 00:00:00","http://www.icict.org/","archived"
"1070","International Conference on Information and Communication Technologies","ICICT","4834","International Conference on Information and Communication Technologies","ICICT","2010","Tokyo, Japan","2010-05-26 00:00:00","2010-05-28 00:00:00","http://www.waset.org/wcset10/tokyo/icict/","archived"
